false,true,true,false,false,true,true,true
long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
table,_start,_stop,_time,_value,_field,_measurement,id
7,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T05:00:00Z,7.66,flow,METER,dd0f60a0-299b-4631-8ada-ce4b8ee1b116
7,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T06:00:00Z,8.22,flow,METER,dd0f60a0-299b-4631-8ada-ce4b8ee1b116
7,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T07:00:00Z,10.95,flow,METER,dd0f60a0-299b-4631-8ada-ce4b8ee1b116
7,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T08:00:00Z,14.11,flow,METER,dd0f60a0-299b-4631-8ada-ce4b8ee1b116
7,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T09:00:00Z,28.53,flow,METER,dd0f60a0-299b-4631-8ada-ce4b8ee1b116
7,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T10:00:00Z,29.33,flow,METER,dd0f60a0-299b-4631-8ada-ce4b8ee1b116
7,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T11:00:00Z,29.1,flow,METER,dd0f60a0-299b-4631-8ada-ce4b8ee1b116
7,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T12:00:00Z,28.19,flow,METER,dd0f60a0-299b-4631-8ada-ce4b8ee1b116
7,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T13:00:00Z,27.81,flow,METER,dd0f60a0-299b-4631-8ada-ce4b8ee1b116
7,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T14:00:00Z,26.67,flow,METER,dd0f60a0-299b-4631-8ada-ce4b8ee1b116
7,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T15:00:00Z,26.57,flow,METER,dd0f60a0-299b-4631-8ada-ce4b8ee1b116
7,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T16:00:00Z,27.32,flow,METER,dd0f60a0-299b-4631-8ada-ce4b8ee1b116
7,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T17:00:00Z,30.13,flow,METER,dd0f60a0-299b-4631-8ada-ce4b8ee1b116
7,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T18:00:00Z,32.32,flow,METER,dd0f60a0-299b-4631-8ada-ce4b8ee1b116
7,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T19:00:00Z,36.94,flow,METER,dd0f60a0-299b-4631-8ada-ce4b8ee1b116
7,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T20:00:00Z,37.59,flow,METER,dd0f60a0-299b-4631-8ada-ce4b8ee1b116
7,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T21:00:00Z,35.68,flow,METER,dd0f60a0-299b-4631-8ada-ce4b8ee1b116
7,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T22:00:00Z,19.56,flow,METER,dd0f60a0-299b-4631-8ada-ce4b8ee1b116
7,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T23:00:00Z,11.39,flow,METER,dd0f60a0-299b-4631-8ada-ce4b8ee1b116
7,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-06-T00:00:00Z,10.96,flow,METER,dd0f60a0-299b-4631-8ada-ce4b8ee1b116
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T00:00:00Z,-0.83,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T01:00:00Z,-1.1,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T02:00:00Z,-1.12,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T03:00:00Z,-0.54,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T04:00:00Z,0.89,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T05:00:00Z,3.28,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T06:00:00Z,6.21,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T07:00:00Z,10.63,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T08:00:00Z,21.16,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T09:00:00Z,22.75,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T10:00:00Z,23.86,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T11:00:00Z,24.89,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T12:00:00Z,23.63,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T13:00:00Z,22.71,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T14:00:00Z,22.67,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T15:00:00Z,22.8,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T16:00:00Z,23.23,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T17:00:00Z,25.12,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T18:00:00Z,27.59,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T19:00:00Z,30.22,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T20:00:00Z,32.24,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T21:00:00Z,30.74,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T22:00:00Z,16.53,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T23:00:00Z,8.92,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T00:00:00Z,6.92,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T01:00:00Z,5.78,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T02:00:00Z,5.13,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T03:00:00Z,4.81,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T04:00:00Z,5.22,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T05:00:00Z,6.57,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T06:00:00Z,9.06,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T07:00:00Z,15.83,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T08:00:00Z,21.19,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T09:00:00Z,24.23,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T10:00:00Z,24.85,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T11:00:00Z,24.55,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T12:00:00Z,23.55,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T13:00:00Z,23.58,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T14:00:00Z,22.26,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T15:00:00Z,22.14,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T16:00:00Z,22.83,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T17:00:00Z,25.61,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T18:00:00Z,26.94,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T19:00:00Z,31.18,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T20:00:00Z,31.51,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T21:00:00Z,29.82,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T22:00:00Z,16.52,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T23:00:00Z,8.94,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
8,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-06-T00:00:00Z,6.81,flow,METER,565feae3-26fa-4da2-a7b7-4cd038bffe02
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T00:00:00Z,-10.86,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T01:00:00Z,-10.43,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T02:00:00Z,-9.47,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T03:00:00Z,-8.45,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T04:00:00Z,-7.57,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T05:00:00Z,-7,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T06:00:00Z,-7.52,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T07:00:00Z,-10.67,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T08:00:00Z,2.61,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T09:00:00Z,2.87,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T10:00:00Z,3.23,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T11:00:00Z,3.17,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T12:00:00Z,3.17,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T13:00:00Z,3.05,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T14:00:00Z,2.99,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T15:00:00Z,2.98,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T16:00:00Z,3.06,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T17:00:00Z,3.26,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T18:00:00Z,3.63,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T19:00:00Z,4.09,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T20:00:00Z,4.16,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T21:00:00Z,3.96,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T22:00:00Z,2.14,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T23:00:00Z,1.16,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T00:00:00Z,0.86,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T01:00:00Z,0.68,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T02:00:00Z,0.58,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T03:00:00Z,0.57,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T04:00:00Z,0.66,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T05:00:00Z,0.85,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T06:00:00Z,1.22,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T07:00:00Z,2.03,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T08:00:00Z,2.65,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T09:00:00Z,3.07,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T10:00:00Z,3.17,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T11:00:00Z,3.19,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T12:00:00Z,3.17,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T13:00:00Z,3,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T14:00:00Z,3.01,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T15:00:00Z,3.02,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T16:00:00Z,3.08,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T17:00:00Z,3.24,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T18:00:00Z,3.66,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T19:00:00Z,4.05,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T20:00:00Z,4.19,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T21:00:00Z,4.01,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T22:00:00Z,2.14,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T23:00:00Z,1.16,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
9,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-06-T00:00:00Z,0.87,flow,METER,15725510-de76-4372-9b94-3b1a4dcb4584
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T00:00:00Z,-4.41,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T01:00:00Z,-4.41,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T02:00:00Z,-4.08,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T03:00:00Z,-3.6,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T04:00:00Z,-3.13,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T05:00:00Z,-2.75,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T06:00:00Z,-2.15,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T07:00:00Z,-2.31,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T08:00:00Z,8.38,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T09:00:00Z,8.94,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T10:00:00Z,8.61,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T11:00:00Z,9.12,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T12:00:00Z,8.55,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T13:00:00Z,8.21,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T14:00:00Z,8.24,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T15:00:00Z,8.3,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T16:00:00Z,8.45,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T17:00:00Z,9.17,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T18:00:00Z,10.03,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T19:00:00Z,10.9,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T20:00:00Z,11.78,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T21:00:00Z,11.23,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T22:00:00Z,6.04,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T23:00:00Z,3.14,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T00:00:00Z,2,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T01:00:00Z,1.28,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T02:00:00Z,1.02,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T03:00:00Z,1.05,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T04:00:00Z,1.6,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T05:00:00Z,2.41,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T06:00:00Z,3.51,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T07:00:00Z,6.2,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T08:00:00Z,8.34,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T09:00:00Z,8.89,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T10:00:00Z,9.1,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T11:00:00Z,8.95,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T12:00:00Z,8.51,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T13:00:00Z,8.64,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T14:00:00Z,8.04,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T15:00:00Z,7.98,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T16:00:00Z,8.25,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T17:00:00Z,9.4,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T18:00:00Z,9.71,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
